2024-06-20 21:07:39,108 DEBUG   HandlerThread:63443 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-112-generic-x86_64-with-glibc2.35', 'python': '3.12.4', 'heartbeatAt': '2024-06-20T21:07:39.096780', 'startedAt': '2024-06-20T21:07:38.616433', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/sultand/mop_modifications/streamlined_mop/src/data_train.py', 'codePathLocal': 'data_train.py', 'codePath': 'streamlined_mop/src/data_train.py', 'git': {'remote': 'https://github.com/sultandaniels/mop_modifications.git', 'commit': '686458fa9b32b72d0be500412b3cbb63c1aa695d'}, 'email': None, 'root': '/home/sultand/mop_modifications', 'host': 'bliss1', 'username': 'sultand', 'executable': '/home/sultand/.conda/envs/mop/bin/python', 'cpu_count': 128, 'cpu_count_logical': 255, 'cpu_freq': {'current': 1560.285274509804, 'min': 1500.0, 'max': 2200.0}, 'cpu_freq_per_core': [{'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2159.887, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 2200.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2200.0}], 'disk': {'/': {'total': 3507.8864974975586, 'used': 168.4317398071289}}, 'gpu': 'NVIDIA L40S', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA L40S', 'memory_total': 48305799168}, {'name': 'NVIDIA L40S', 'memory_total': 48305799168}, {'name': 'NVIDIA L40S', 'memory_total': 48305799168}, {'name': 'NVIDIA L40S', 'memory_total': 48305799168}], 'memory': {'total': 1007.6765403747559}}
2024-06-20 21:07:39,109 INFO    HandlerThread:63443 [system_monitor.py:probe():224] Finished collecting system info
2024-06-20 21:07:39,109 INFO    HandlerThread:63443 [system_monitor.py:probe():227] Publishing system info
2024-06-20 21:07:39,109 DEBUG   HandlerThread:63443 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-20 21:07:39,819 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/conda-environment.yaml
2024-06-20 21:07:42,782 DEBUG   HandlerThread:63443 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-20 21:07:42,784 INFO    HandlerThread:63443 [system_monitor.py:probe():229] Finished publishing system info
2024-06-20 21:07:42,792 DEBUG   SenderThread:63443 [sender.py:send():379] send: files
2024-06-20 21:07:42,792 INFO    SenderThread:63443 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-20 21:07:42,818 INFO    Thread-12 :63443 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sultand/mop_modifications/streamlined_mop/src/wandb/run-20240620_210738-6sumgtu8/files/conda-environment.yaml
